32480	30	true
32704	322	true
32932	233	true
33164	30	true
33400	296	true
33640	127	false
33883	130	true
34129	240	true
34378	34	true
34629	204	true
34882	82	true
35136	186	true
35391	96	true
35647	629	true
35903	876	true
36159	41	true
36414	460	true
36668	119	true
36921	35	true
37172	116	true
37421	230	true
37667	94	true
37910	30	true
38150	109	true
38386	66	true
38618	618	true
38846	500	true
39070	30	true
39289	1481	true
39502	273	true
39710	77	true
39912	71	false
40108	155	true
40298	127	true
40482	1410	false
40659	601	true
40829	149	false
40992	88	true
41148	30	true
41297	30	true
41439	30	true
41574	398	true
41702	556	true
41823	167	true
41936	353	true
42042	52	true
42141	235	true
42233	304	true
42318	37	true
42397	624	true
42469	306	true
42535	790	false
42595	48	false
42649	117	true
42697	411	true
42739	554	true
42776	217	true
42808	30	true
42835	90	true
42858	145	true
42877	216	true
42893	193	true
42905	476	true
42914	109	true
42921	114	false
42926	249	false
42929	146	true
42930	54	true
42930	445	true
42930	30	false
42930	45	true
42930	294	true
42930	450	false
42931	211	true
42934	30	true
42939	386	true
42946	146	true
42955	161	true
42967	177	false
42983	264	true
43002	232	false
43025	30	false
43052	207	true
43084	672	true
43121	60	true
43163	346	true
43211	73	true
43265	170	true
43325	176	true
43391	79	true
43463	113	false
43542	82	true
43627	30	true
43719	165	true
43818	264	false
43924	30	true
44037	113	true
44158	225	true
44286	109	true
44421	115	false
44563	407	false
44712	172	true
44868	811	true
45031	145	true
45201	839	true
45378	227	true
45562	303	true
45752	80	true
45948	229	true
46150	753	true
46358	30	true
46571	430	true
46790	398	true
47014	522	true
47242	286	true
47474	110	true
47710	857	true
47950	316	true
48193	656	true
48439	430	true
48688	369	true
48939	213	false
49192	56	true
49446	70	true
49701	285	true
49957	1415	true
50213	50	true
50469	30	true
50724	594	true
50978	268	true
51231	444	true
51482	292	true
51731	479	true
51977	428	true
52220	380	true
52460	140	true
52696	39	true
52928	30	true
53156	74	true
53380	247	true
53599	570	true
53812	88	true
54020	30	false
54222	1852	false
54418	1089	false
54608	74	true
54792	97	true
54969	700	true
55139	31	true
55302	1077	true
55458	952	true
55607	56	true
55749	126	true
55884	1654	true
56012	30	false
56133	375	true
56246	416	true
56352	279	true
56451	476	false
56543	78	true
56628	174	true
56707	579	true
56779	77	true
56845	151	true
56905	56	true
56959	30	true
57007	480	true
57049	114	false
57086	140	true
57118	247	true
57145	183	false
57168	59	true
57187	30	false
57203	30	true
57215	30	true
57224	98	true
57231	107	true
57236	180	true
57239	69	true
57240	214	true
57240	30	true
57240	108	true
57240	73	true
57240	50	true
57240	45	false
57241	91	true
57244	696	false
57249	489	true
57256	30	false
57265	51	false
57277	615	true
57293	572	true
57312	134	true
57335	35	true
57362	93	true
57394	260	true
57431	379	true
57473	30	false
57521	30	false
57575	156	false
57635	214	true
57701	661	true
57773	81	true
57852	334	true
57937	30	true
58029	50	true
58128	475	true
58234	461	true
58347	1248	false
58468	30	true
58596	65	true
58731	423	true
58873	64	true
59022	290	true
59178	148	true
59341	55	false
59511	186	true
59688	30	true
59872	284	true
60062	167	true
60258	124	true
60460	30	true
60668	54	true
60881	492	true
61100	30	true
61324	89	true
61552	1267	true
61784	137	true
62020	30	false
62260	112	true
62503	38	true
62749	95	true
62998	119	true
63249	721	true
63502	653	true
63756	193	true
64011	78	true
64267	992	true
64523	30	true
64779	361	true
65034	128	true
65288	248	true
65541	94	true
65792	95	true
66041	67	false
66287	119	true
66530	241	true
66770	36	true
67006	785	true
67238	427	true
67466	410	true
67690	668	true
67909	378	true
68122	327	true
68330	177	true
68532	63	true
68728	110	true
68918	30	true
69102	530	true
69279	30	true
69449	54	true
69612	125	true
69768	385	true
69917	221	true
70059	54	true
70194	358	false
70322	30	true
70443	75	true
70556	102	true
70662	145	true
70761	98	true
70853	50	true
70938	30	true
71017	471	true
71089	44	true
71155	81	true
71215	72	true
71269	49	true
71317	367	true
71359	163	true
71396	57	true
71428	103	true
71455	273	false
71478	209	false
71497	673	true
71513	371	true
71525	312	true
71534	254	true
71541	30	true
71546	73	true
71549	1468	true
71550	1061	true
71550	662	true
71550	206	true
71550	94	true
71550	716	true
71550	525	true
71551	30	true
71554	65	true
71559	81	true
71566	30	true
71575	187	false
71587	42	true
71603	141	true
71622	581	true
71645	200	true
71672	892	true
71704	67	true
71741	122	true
71783	114	true
71831	1474	true
71885	154	true
71945	237	true
72011	30	true
72083	93	true
72162	274	true
72247	30	true
72339	35	false
72438	537	true
72544	361	true
72657	30	true
72778	450	true
72906	553	true
73041	30	true
73183	185	true
73332	55	false
73488	751	true
73651	121	true
73821	683	true
73998	316	true
74182	952	true
74372	1151	true
74568	160	true
74770	681	false
74978	416	true
75191	228	true
75410	74	true
75634	60	true
75862	458	true
76094	215	true
76330	261	true
76570	48	true
76813	151	true
77059	1160	true
77308	30	true
77559	127	true
77812	685	false
78066	1091	true
78321	45	true
78577	336	false
78833	213	true
79089	99	true
79344	118	true
79598	31	true
79851	210	true
80102	302	true
80351	1020	true
80597	317	true
80840	147	false
81080	1691	true
81316	151	true
81548	924	true
81776	108	true
82000	437	false
82219	34	true
82432	41	true
82640	886	true
82842	74	true
83038	259	true
83228	1822	true
83412	433	true
83589	332	true
83759	129	false
83922	83	true
84078	306	false
84227	168	true
84369	1020	false
84504	56	true
84632	195	true
84753	124	true
84866	142	true
84972	255	true
85071	378	true
85163	74	true
85248	97	true
85327	406	true
85399	623	true
85465	182	true
85525	57	true
85579	81	true
85627	298	false
85669	59	true
85706	511	true
85738	118	true
85765	45	true
85788	238	true
85807	193	true
85823	266	true
85835	122	true
85844	350	true
85851	235	true
85856	30	true
85859	61	false
85860	149	true
85860	30	true
85860	238	true
85860	30	true
85860	707	true
85860	232	true
85861	1243	true
85864	51	true
85869	30	true
85876	256	true
85885	626	true
85897	516	true
85913	262	true
85932	87	true
85955	64	true
85982	46	true
86014	217	true
86051	688	true
86093	63	true
86141	253	true
86195	30	true
86255	78	true
86321	137	true
86393	291	false
86472	45	true
86557	1119	true
86649	140	true
86748	30	true
86854	154	true
86967	214	true
87088	53	true
87216	448	true
87351	41	true
87493	208	true
87642	128	true
87798	30	false
87961	250	true
88131	237	true
88308	885	true
88492	33	true
88682	30	true
88878	53	true
89080	41	true
89288	444	true
89501	32	true
89720	30	true
89944	30	true
90172	565	true
90404	542	true
90640	69	true
90880	281	true
91123	80	true
91369	30	true
91618	30	true
91869	62	true
92122	103	true
92376	1031	true
92631	1282	true
92887	47	true
93143	30	true
93399	131	true
93654	34	false
93908	30	true
94161	379	false
94412	30	true
94661	676	true
94907	558	true
95150	38	true
95390	2118	true
95626	396	true
95858	30	true
96086	57	true
96310	140	true
96529	43	true
96742	264	true
96950	681	true
97152	591	true
97348	32	true
97538	86	true
97722	113	true
97899	49	false
98069	76	true
98232	845	true
98388	583	true
98537	60	true
98679	457	false
98814	124	true
98942	506	true
99063	332	true
99176	542	true
99282	979	true
99381	30	true
99473	47	true
99558	121	true
99637	30	true
99709	170	true
99775	2911	true
99835	30	true
99889	449	true
99937	267	false
99979	30	false
100016	827	true
100048	274	true
100075	147	false
100098	707	true
100117	672	true
100133	292	true
100145	166	false
100154	292	true
100161	503	false
100166	120	true
100169	30	true
100170	60	true
100170	45	true
100170	30	false
100170	91	true
100170	79	true
100170	134	true
100171	201	true
100174	1304	true
100179	30	true
100186	132	false
100195	423	true
100207	292	true
100223	225	false
100242	48	false
100265	30	true
100292	637	true
100324	131	true
100361	30	true
100403	30	true
100451	415	false
100505	30	true
100565	373	true
100631	242	true
100703	176	true
100782	37	true
100867	699	true
100959	156	true
101058	135	true
101164	319	true
101277	94	true
101398	805	true
101526	93	true
101661	470	true
101803	247	true
101952	100	true
102108	122	true
102271	123	true
102441	201	true
102618	60	false
102802	1050	true
102992	30	false
103188	120	true
103390	1072	true
103598	629	true
103811	199	true
104030	930	true
104254	272	true
104482	124	true
104714	46	true
104950	30	true
105190	205	true
105433	134	true
105679	46	true
105928	560	true
106179	1484	true
106432	1146	true
106686	99	true
106941	67	true
107197	540	true
107453	96	true
107709	82	true
107964	1540	true
108218	346	false
108471	136	true
108722	65	true
108971	1257	true
109217	30	true
109460	608	true
109700	124	true
109936	46	true
110168	30	true
110396	418	true
110620	493	true
110839	94	true
111052	400	true
111260	303	true
111462	33	true
111658	37	true
111848	38	true
112032	124	true
112209	42	true
112379	201	true
112542	351	true
112698	55	true
112847	507	true
112989	174	true
113124	257	true
113252	236	true
113373	30	true
113486	40	true
113592	94	true
113691	476	true
113783	64	true
113868	30	true
113947	51	true
114019	535	true
114085	30	true
114145	53	false
114199	83	true
114247	57	true
114289	597	false
114326	767	true
114358	150	false
114385	60	true
114408	466	true
114427	30	true
114443	192	true
114455	160	true
114464	108	true
114471	72	false
114476	164	true
114479	162	true
114480	1316	true
114480	151	true
114480	39	true
114480	134	true
114480	132	true
114480	188	true
114481	145	true
114484	244	true
114489	99	true
114496	482	true
114505	66	true
114517	223	true
114533	442	true
114552	869	true
114575	30	true
114602	119	true
114634	296	true
114671	226	true
114713	197	true
114761	92	false
114815	117	true
114875	117	true
114941	552	true
115013	1044	true
115092	289	false
115177	38	true
115269	77	true
115368	262	true
115474	44	true
115587	284	true
115708	1222	true
115836	267	true
115971	303	true
116113	359	true
116262	69	true
116418	340	true
116581	95	true
116751	672	true
116928	795	true
117112	704	true
117302	131	true
117498	716	true
117700	673	true
117908	53	true
118121	607	true
118340	432	true
118564	30	true
118792	457	true
119024	932	true
119260	30	true
119500	73	true
119743	504	true
119989	71	true
120238	386	true
120489	122	true
120742	272	true
120996	30	true
121251	557	true
121507	375	true
121763	86	false
122019	1569	true
122274	42	true
122528	198	true
122781	550	true
123032	120	true
123281	61	true
123527	50	true
123770	393	true
124010	1320	true
124246	42	true
124478	181	true
124706	866	true
124930	138	true
125149	2453	true
125362	1025	true
125570	682	true
125772	137	true
125968	234	true
126158	117	true
126342	521	true
126519	300	true
126689	30	true
126852	275	true
127008	30	false
127157	196	true
127299	107	true
127434	141	true
127562	44	true
127683	720	true
127796	56	true
127902	91	true
128001	30	true
128093	30	true
128178	599	false
128257	30	true
128329	194	true
128395	30	true
128455	202	true
128509	145	false
128557	326	true
128599	239	true
128636	109	true
128668	30	true
128695	30	false
128718	508	true
128737	946	true
128753	109	true
128765	214	true
128774	183	true
128781	262	true
128786	355	true
128789	32	true
128790	217	true
128790	363	true
128790	30	true
128790	968	true
128790	188	true
128790	537	true
128791	30	true
128794	88	false
128799	121	true
128806	254	true
128815	63	true
128827	53	true
128843	92	true
128862	246	true
128885	553	true
128912	217	true
128944	1021	true
128981	2623	true
129023	30	true
129071	514	true
129125	133	true
129185	163	true
129251	1038	true
129323	104	true
129402	79	true
129487	238	false
129579	124	true
129678	30	true
129784	258	true
129897	141	true
130018	47	false
130146	139	true
130281	96	true
130423	76	true
130572	30	false
130728	30	true
130891	201	true
131061	165	true
131238	1476	true
131422	336	false
131612	427	true
131808	110	true
132010	319	true
132218	852	false
132431	330	true
132650	30	true
132874	42	true
133102	601	true
133334	75	true
133570	269	true
133810	360	true
134053	96	true
134299	95	true
134548	161	true
134799	75	false
135052	144	true
135306	2039	false
135561	104	false
135817	192	true
136073	803	true
136329	1839	true
136584	122	true
136838	161	true
137091	535	true
137342	112	true
137591	73	true
137837	751	true
138080	230	true
138320	30	true
138556	1285	true
138788	43	true
139016	183	true
139240	84	true
139459	52	true
139672	38	false
139880	236	true
140082	200	true
140278	99	false
140468	84	true
140652	115	false
140829	164	true
140999	482	true
141162	326	true
141318	517	true
141467	68	true
141609	387	true
141744	369	true
141872	53	true
141993	30	true
142106	124	true
142212	30	true
142311	71	true
142403	91	false
142488	30	false
142567	93	true
142639	48	true
142705	186	true
142765	301	true
142819	30	true
142867	31	false
142909	30	true
142946	255	true
142978	1012	true
143005	154	true
143028	30	false
143047	278	true
143063	226	true
143075	273	true
143084	266	true
143091	257	true
143096	567	true
143099	450	true
143100	31	true
143100	82	true
